3.4	0.41334	0.43873	0.44656	0.4548	0.46316	0.47138	0.47924	0.48649	0.49295	0.49848	0.50297	0.50634	0.50857	0.50965	0.50965	0.50862	0.50668	0.504	0.50071	0.49699	0.49307	0.48916	0.4854	0.4819	0.47879	0.47617	0.47407	0.47251	0.47142	0.47077	0.47048	0.47048	0.47069	0.47103	0.47145	0.47188	0.47227	0.47261	0.47288	0.47309	0.47323	0.47332
3.5	0.42622	0.44782	0.45448	0.46156	0.46879	0.47592	0.48275	0.48905	0.49464	0.49938	0.50318	0.50597	0.5077	0.5084	0.5081	0.50685	0.50478	0.50202	0.49874	0.49508	0.49126	0.48747	0.48385	0.48049	0.47752	0.47503	0.47304	0.47156	0.47053	0.46991	0.46963	0.46961	0.46979	0.47009	0.47045	0.47081	0.47114	0.47142	0.47165	0.47182	0.47194	0.47201
3.6	0.43851	0.45646	0.46199	0.46794	0.47408	0.48016	0.48599	0.49137	0.49613	0.50012	0.50327	0.5055	0.50678	0.50712	0.50653	0.50509	0.5029	0.5001	0.49684	0.49325	0.48954	0.48589	0.48241	0.47919	0.47637	0.47401	0.47213	0.47073	0.46975	0.46915	0.46887	0.46883	0.46897	0.46922	0.46952	0.46982	0.47009	0.47031	0.47048	0.47061	0.47069	0.47073
3.7	0.45021	0.46461	0.46905	0.47392	0.47901	0.48409	0.48898	0.49349	0.49745	0.50074	0.50328	0.50499	0.50584	0.50584	0.505	0.50338	0.5011	0.49827	0.49504	0.49154	0.48795	0.48443	0.4811	0.47803	0.47536	0.47312	0.47134	0.47	0.46906	0.46849	0.4682	0.46814	0.46824	0.46844	0.46867	0.4689	0.46911	0.46927	0.46938	0.46944	0.46946	0.46946
3.8	0.46120	0.47224	0.47564	0.47949	0.48359	0.48773	0.49174	0.49543	0.49865	0.50128	0.50325	0.50448	0.50493	0.5046	0.50353	0.50176	0.4994	0.49656	0.49337	0.48997	0.48651	0.48312	0.47993	0.47701	0.47448	0.47236	0.47066	0.46937	0.46848	0.46791	0.46762	0.46753	0.46759	0.46773	0.4679	0.46806	0.46819	0.46828	0.46832	0.46831	0.46826	0.46818
3.9	0.47136	0.47929	0.48174	0.48465	0.48783	0.4911	0.49429	0.49722	0.49975	0.50178	0.50321	0.50398	0.50406	0.50344	0.50215	0.50025	0.49783	0.49499	0.49186	0.48855	0.48521	0.48197	0.47892	0.47614	0.47373	0.4717	0.47008	0.46885	0.46798	0.46743	0.46712	0.467	0.46701	0.46709	0.46719	0.46728	0.46734	0.46736	0.46731	0.46721	0.46707	0.46689
4	0.48062	0.48574	0.48732	0.48938	0.49173	0.49421	0.49664	0.49888	0.50077	0.50223	0.50317	0.50352	0.50325	0.50237	0.50089	0.49888	0.49641	0.49359	0.49051	0.4873	0.48408	0.48096	0.47805	0.4754	0.4731	0.47116	0.4696	0.46842	0.46758	0.46702	0.4667	0.46655	0.46651	0.46652	0.46656	0.46658	0.46656	0.46649	0.46635	0.46614	0.46588	0.46559
4.1	0.48893	0.49157	0.49239	0.49368	0.49529	0.49705	0.4988	0.50039	0.50171	0.50264	0.50312	0.50308	0.5025	0.50138	0.49974	0.49763	0.49512	0.49232	0.48931	0.48619	0.48308	0.48009	0.4773	0.47478	0.47257	0.47071	0.46921	0.46807	0.46725	0.4667	0.46636	0.46617	0.46608	0.46604	0.46601	0.46595	0.46584	0.46567	0.46542	0.4651	0.4647	0.46427
4.2	0.49634	0.49679	0.49693	0.49756	0.4985	0.49961	0.50074	0.50176	0.50254	0.50299	0.50305	0.50265	0.50179	0.50045	0.49867	0.49648	0.49396	0.49118	0.48823	0.4852	0.4822	0.47933	0.47666	0.47425	0.47214	0.47035	0.46892	0.46782	0.46702	0.46646	0.4661	0.46588	0.46574	0.46564	0.46554	0.4654	0.4652	0.46492	0.46455	0.46409	0.46355	0.46296
4.3	0.50291	0.50143	0.50098	0.50101	0.50136	0.50189	0.50246	0.50294	0.50323	0.50325	0.50293	0.50222	0.50111	0.49959	0.49769	0.49543	0.4929	0.49015	0.48726	0.48432	0.48142	0.47866	0.47611	0.47381	0.47179	0.47009	0.46872	0.46766	0.46688	0.46632	0.46594	0.46568	0.4655	0.46534	0.46516	0.46493	0.46462	0.46423	0.46373	0.46312	0.46243	0.46168
4.4	0.50867	0.50551	0.50454	0.50404	0.50386	0.50386	0.50392	0.50393	0.50378	0.50341	0.50276	0.50178	0.50045	0.49877	0.49677	0.49446	0.49192	0.4892	0.48638	0.48353	0.48073	0.47809	0.47566	0.47346	0.47154	0.46992	0.46862	0.4676	0.46684	0.46628	0.46588	0.46559	0.46535	0.46512	0.46486	0.46454	0.46412	0.46361	0.46297	0.46222	0.46137	0.46043
4.5	0.51366	0.50903	0.5076	0.50663	0.50597	0.50551	0.50512	0.50471	0.50418	0.50347	0.50252	0.5013	0.49979	0.49798	0.49589	0.49355	0.491	0.48832	0.48557	0.48282	0.48013	0.4776	0.47529	0.47321	0.47138	0.46985	0.46862	0.46764	0.4669	0.46634	0.46592	0.46559	0.4653	0.465	0.46466	0.46424	0.46371	0.46307	0.46229	0.4614	0.46038	0.45926
4.6	0.51791	0.512	0.51018	0.50879	0.50772	0.50685	0.50607	0.50529	0.50443	0.50342	0.50222	0.5008	0.49913	0.49721	0.49505	0.49269	0.49016	0.48753	0.48485	0.4822	0.47963	0.47723	0.47503	0.47306	0.47134	0.4699	0.46873	0.4678	0.46708	0.46652	0.46608	0.46571	0.46536	0.46499	0.46455	0.46403	0.46339	0.46262	0.46171	0.46067	0.45949	0.45818
4.7	0.52144	0.51446	0.5123	0.51057	0.50914	0.50792	0.5068	0.5057	0.50455	0.50329	0.50188	0.50028	0.49848	0.49647	0.49427	0.4919	0.4894	0.48683	0.48424	0.48169	0.47925	0.47697	0.4749	0.47304	0.47143	0.47008	0.46898	0.46809	0.46739	0.46682	0.46636	0.46594	0.46553	0.46508	0.46455	0.46392	0.46317	0.46227	0.46124	0.46005	0.45872	0.45723
